actStTime,actEndTime,actCategory,placeOrRoute,authorities
活動開始時間,活動結束時間,活動類別,集會處所或遊行路線,主管機關
2016/01/09 17:30,2016/01/09 19:30,室外集會,雲林縣北港鎮樹腳里大庄2號(乾元宮廣場),雲林縣警察局北港分局
2016/01/09 17:20,2016/01/09 20:35,室外集會,桃園市大園區埔心里4鄰1號(福隆宮前廣場）,桃園市政府警察局大園分局
2016/01/09 17:15,2016/01/09 19:00,遊行,臺北市萬華區莒光路106號,臺北市政府警察局
2016/01/09 17:00,2016/01/09 22:00,室外集會,基隆市信義區六合停車場,基隆市警察局第二分局
2016/01/09 17:00,2016/01/09 22:00,室外集會,新北市板橋區八德公園,新北市政府警察局海山分局
2016/01/09 17:00,2016/01/09 22:00,室外集會,新北市中和區捷運路75號,新北市政府警察局中和分局
2016/01/09 17:00,2016/01/09 22:00,室外集會,臺中市北屯區水湳經貿區,臺中市政府警察局第五分局
2016/01/09 17:00,2016/01/09 22:00,室外集會,臺中市北屯區洲際棒球場,臺中市政府警察局第五分局
2016/01/09 17:00,2016/01/09 21:30,室外集會,苗栗縣頭份市東庄福德祠廣場,苗栗縣警察局頭份分局
2016/01/09 17:00,2016/01/09 21:30,室外集會,苗栗縣頭份市後庄停車場(信義國小旁),苗栗縣警察局頭份分局
2016/01/09 17:00,2016/01/09 22:00,室外集會,新北市汐止區原興路55號(原興廣場),新北市政府警察局汐止分局
2016/01/09 17:00,2016/01/09 20:00,室外集會,桃園市桃園區中山東路1號(東溪綠園),桃園市政府警察局桃園分局
2016/01/09 17:00,2016/01/09 21:00,室外集會,桃園市蘆竹區五福一路五福宮停車場,桃園市政府警察局蘆竹分局
2016/01/09 17:00,2016/01/09 22:00,室外集會,桃園市龍潭區龍潭區民族路229巷至251巷,桃園市政府警察局龍潭分局
2016/01/09 17:00,2016/01/09 19:00,室外集會,桃園市八德區東泰街2號前（元聖宮廣場）,桃園市政府警察局八德分局
2016/01/09 17:00,2016/01/09 20:00,室外集會,彰化縣社頭鄉山腳路3段147巷30號（泰安宮前廣場）,彰化縣警察局田中分局
2016/01/09 17:00,2016/01/09 21:30,室外集會,桃園市大溪區員林路一段29巷101號(原住民文化會館),桃園市政府警察局大溪分局
2016/01/09 16:10,2016/01/09 17:30,遊行,新北市中和區中和區街道,新北市政府警察局中和分局
2016/01/09 16:00,2016/01/09 17:30,遊行,新北市三重區各主要道路,新北市政府警察局三重分局
2016/01/09 16:00,2016/01/09 18:00,遊行,臺南市中西區中西區道路,臺南市政府警察局第二分局
2016/01/09 16:00,2016/01/09 18:00,遊行,新北市土城區中央路4段312,新北市政府警察局土城分局
2016/01/09 16:00,2016/01/09 21:00,室外集會,苗栗縣三灣鄉五穀宮前停車場,苗栗縣警察局頭份分局
2016/01/09 16:00,2016/01/09 21:00,室外集會,桃園市楊梅區楊湖路三段600號,桃園市政府警察局楊梅分局
2016/01/09 16:00,2016/01/09 21:00,室外集會,苗栗縣頭屋鄉文德宮一樓大廳及騎樓,苗栗縣警察局苗栗分局
2016/01/09 16:00,2016/01/09 21:00,室外集會,苗栗縣頭份市頭份市翠亨路(八德二路與信東路段),苗栗縣警察局頭份分局
2016/01/09 15:30,2016/01/09 18:00,遊行,新北市五股區四維路,新北市政府警察局蘆洲分局
2016/01/09 15:30,2016/01/09 19:00,室外集會,新北市三重區六張公園,新北市政府警察局三重分局
2016/01/09 15:30,2016/01/09 17:30,室外集會,臺中市后里區后里運動公園,臺中市政府警察局大甲分局
2016/01/09 15:00,2016/01/09 22:00,遊行,高雄市鼓山區鼓山及左營區街道,高雄市政府警察局
2016/01/09 15:00,2016/01/09 17:30,遊行,臺北市南港區轄內道路,臺北市政府警察局南港分局
2016/01/09 15:00,2016/01/09 18:00,遊行,臺中市豐原區保康路61號,臺中市政府警察局豐原分局
2016/01/09 15:00,2016/01/09 17:00,室外集會,新北市泰山區文程廣場,新北市政府警察局新莊分局
2016/01/09 15:00,2016/01/09 18:00,遊行,新北市新店區中興路一段288巷口,新北市政府警察局新店分局
2016/01/09 15:00,2016/01/09 18:00,室外集會,臺南市新營區健康路211號(育德工家對面上樂廣場),臺南市政府警察局新營分局
2016/01/09 15:00,2016/01/09 18:00,室外集會,臺北市士林區忠誠路二段77號天母棒球場售票亭前廣場,臺北市政府警察局士林分局
2016/01/09 15:00,2016/01/09 16:00,遊行,臺北市大安區和平東路2段18-1號出發至大安區轄內後返原地解散,臺北市政府警察局大安分局
2016/01/09 14:30,2016/01/09 17:30,遊行,新北市新莊區,新北市政府警察局新莊分局
2016/01/09 14:30,2016/01/09 18:00,遊行,臺中市潭子區潭興路二段397號,臺中市政府警察局豐原分局
2016/01/09 14:00,2016/01/09 16:00,遊行,基隆市中正區仁愛區,基隆市警察局
2016/01/09 14:00,2016/01/09 17:00,遊行,臺中市西區西、北區,臺中市政府警察局
2016/01/09 14:00,2016/01/09 17:09,遊行,臺北市南港區,臺北市政府警察局南港分局
2016/01/09 14:00,2016/01/09 17:00,遊行,嘉義市西區嘉義市新民路671號,嘉義市政府警察局
2016/01/09 14:00,2016/01/09 17:30,遊行,臺中市西屯區市區街道,臺中市政府警察局第六分局
2016/01/09 14:00,2016/01/09 21:00,遊行,臺中市霧峰區草湖路5號,臺中市政府警察局霧峰分局
2016/01/09 14:00,2016/01/09 18:00,遊行,新北市三重區各主要道路,新北市政府警察局三重分局
2016/01/09 14:00,2016/01/09 22:00,室外集會,彰化縣彰化市利和停車場,彰化縣警察局彰化分局
2016/01/09 14:00,2016/01/09 17:00,室外集會,桃園市平鎮區龍福路,桃園市政府警察局平鎮分局
2016/01/09 14:00,2016/01/09 18:00,室外集會,桃園市中壢區萬坪公園(龍昌路與龍川九街口),桃園市政府警察局中壢分局
2016/01/09 14:00,2016/01/09 23:30,室外集會,臺北市萬華區漢中街116號前道路及成都路北側人行道,臺北市政府警察局萬華分局
2016/01/09 14:00,2016/01/09 22:00,遊行,臺北市中正區中山南路【信義路1段(不含)至愛國東路(不含)間】臨自由廣場側慢車道等處,臺北市政府警察局
2016/01/09 13:00,2016/01/09 18:00,遊行,新北市永和區,新北市政府警察局
2016/01/09 13:00,2016/01/09 17:00,遊行,臺南市北區各街道,臺南市政府警察局第五分局
2016/01/09 13:00,2016/01/09 16:45,遊行,高雄市美濃區美濃區街道,高雄市政府警察局旗山分局
2016/01/09 13:00,2016/01/09 17:00,室外集會,臺北市大安區大安森林公園露天音樂臺,臺北市政府警察局大安分局
2016/01/09 13:00,2016/01/09 17:35,遊行,高雄市楠梓區楠梓、左營、鼓山、三民、苓雅、鳳山、前鎮及小港區街道,高雄市政府警察局
2016/01/09 13:00,2016/01/09 17:00,室外集會,臺北市萬華區廣州街【西園路一段(不含)至西昌街(不含)】臨艋舺公園側單向道路,臺北市政府警察局萬華分局
2016/01/09 12:00,2016/01/09 20:00,室外集會,花蓮縣花蓮市六期重劃區,花蓮縣警察局花蓮分局
2016/01/09 12:00,2016/01/09 17:00,遊行,臺中市和平區雙崎地區遊行,臺中市政府警察局和平分局
2016/01/09 12:00,2016/01/09 18:00,室外集會,臺南市新營區長榮路一段281號前道路,臺南市政府警察局新營分局
2016/01/09 11:00,2016/01/09 13:00,室外集會,臺東縣海端鄉廣原村6鄰錦屏10-1號,臺東縣警察局關山分局
2016/01/09 10:00,2016/01/09 12:00,遊行,新北市板橋區,新北市政府警察局
2016/01/09 10:00,2016/01/09 12:00,遊行,宜蘭縣蘇澳鎮等4鄉鎮,宜蘭縣政府警察局
2016/01/09 10:00,2016/01/09 16:10,遊行,高雄市楠梓區楠梓、左營及鼓山區街道,高雄市政府警察局
2016/01/09 10:00,2016/01/09 13:00,遊行,新北市新店區中興路一段288巷口,新北市政府警察局新店分局
2016/01/09 10:00,2016/01/09 12:00,室外集會,桃園市桃園區公所旁1樓停車場(縣府路7號),桃園市政府警察局桃園分局
2016/01/09 09:30,2016/01/09 12:00,遊行,臺中市西屯區街道,臺中市政府警察局第六分局
2016/01/09 09:30,2016/01/09 17:00,遊行,臺中市太平區太平區街道,臺中市政府警察局太平分局
2016/01/09 09:20,2016/01/09 13:00,室外集會,桃園市大園區竹圍里福海宮前廣場,桃園市政府警察局大園分局
2016/01/09 09:00,2016/01/09 17:00,遊行,新北市中和區,新北市政府警察局
2016/01/09 09:00,2016/01/09 10:00,遊行,基隆市仁愛區中正區,基隆市警察局
2016/01/09 09:00,2016/01/09 12:00,遊行,桃園市龍潭區龍源路高平段395號,桃園市政府警察局龍潭分局
2016/01/09 09:00,2016/01/09 12:00,遊行,臺中市豐原區陽明街36號(陽明大樓),臺中市政府警察局豐原分局
2016/01/09 09:00,2016/01/09 13:00,室外集會,雲林縣斗南鎮中山路170-8號(老人會),雲林縣警察局斗南分局
2016/01/09 09:00,2016/01/09 12:00,室外集會,臺東縣卑南鄉太平村和平路130號前廣場,臺東縣警察局臺東分局
2016/01/09 09:00,2016/01/09 17:00,室外集會,臺北市大同區永樂廣場(迪化街1段21號旁),臺北市政府警察局大同分局
2016/01/09 09:00,2016/01/09 12:00,室外集會,新北市三峽區光明路1號至15號前道路沿線,新北市政府警察局三峽分局
2016/01/09 09:00,2016/01/09 18:30,遊行,高雄市鳳山區鳳山、三民、左營、鼓山、鹽埕、新興、苓雅及前鎮區街道,高雄市政府警察局
2016/01/09 09:00,2016/01/09 18:30,遊行,高雄市鳳山區鳳山、前鎮、大 寮、大樹、旗山、田寮、阿蓮、路竹及岡山區街道,高雄市政府警察局
2016/01/09 09:00,2016/01/09 22:00,室外集會,臺北市中正區中山南路【青島東路（不含）至濟南路1段（不含）】東側人行道。（需避開立法院出入口）。,臺北市政府警察局中正第一分局
2016/01/09 08:30,2016/01/09 11:30,遊行,新竹縣新埔鎮鎮內,新竹縣政府警察局新埔分局
2016/01/09 08:30,2016/01/09 11:00,遊行,新北市新店區中正路38號,新北市政府警察局新店分局
2016/01/09 08:30,2016/01/09 22:00,遊行,新竹縣竹東鎮、橫山鄉、北埔鄉、峨眉鄉、寶山鄉、竹北市,新竹縣政府警察局
2016/01/09 08:30,2016/01/09 13:00,遊行,臺北市內湖區競選辦事處（麗山街348巷10弄3號）－右轉內湖路1段－右轉內湖路1段323巷－右轉內湖路1段285巷65弄－右轉內湖路1段285巷－右轉內湖路1段－右轉內湖路1段91巷－右轉文湖街－直行環山路－右轉環山路2段29巷－右轉港華街－右轉內湖路1段737巷－右轉內湖路1段－港墘路迴轉內湖路1段－左轉內湖路2段－左轉金龍路217巷－左轉金龍路－左轉成功路4段－左轉康寧路3段－左轉東湖路－直行康樂街－左轉康樂街162巷－左轉康樂街136巷15弄－右轉東湖路119巷50弄－左轉東湖路113巷－右轉東湖路113巷3弄－左轉康寧路3段165巷－右轉康寧路3段－直行金湖路－左轉成功路4段－左轉康寧路1段－,臺北市政府警察局內湖分局
2016/01/09 08:00,2016/01/09 17:00,遊行,基隆市全市街道,基隆市警察局
2016/01/09 08:00,2016/01/09 12:00,遊行,臺中市新社區街道,臺中市政府警察局東勢分局
2016/01/09 08:00,2016/01/09 17:00,遊行,苗栗縣苑裡鎮各主要道路,苗栗縣警察局通霄分局
2016/01/09 08:00,2016/01/09 17:50,遊行,高雄市甲仙區甲仙區,高雄市政府警察局旗山分局
2016/01/09 08:00,2016/01/09 17:00,遊行,臺中市北屯區街道馬路,臺中市政府警察局第五分局
2016/01/09 08:00,2016/01/09 13:00,遊行,臺南市安南區街道巷弄,臺南市政府警察局第三分局
2016/01/09 08:00,2016/01/09 17:00,遊行,臺中市北屯區街道馬路,臺中市政府警察局第五分局
2016/01/09 08:00,2016/01/09 22:00,室外集會,彰化縣芬園鄉社口夜市廣場,彰化縣警察局彰化分局
2016/01/09 08:00,2016/01/09 19:00,室外集會,高雄市鳳山區工協街27號,高雄市政府警察局鳳山分局
2016/01/09 08:00,2016/01/09 15:00,室外集會,臺北市南港區經貿段12地號,臺北市政府警察局南港分局
2016/01/09 08:00,2016/01/09 13:00,室外集會,臺東縣海端鄉海端國小(山界43號),臺東縣警察局關山分局
2016/01/09 08:00,2016/01/09 13:00,室外集會,新竹市東區明湖路552號斜對面空地,新竹市警察局第三分局
2016/01/09 08:00,2016/01/09 22:00,室外集會,臺北市大安區仁愛路3段53號前2線車道,臺北市政府警察局大安分局
2016/01/09 08:00,2016/01/09 11:00,遊行,高雄市苓雅區五福一路(文化中心前)至民權一路53號,高雄市政府警察局苓雅分局
2016/01/09 08:00,2016/01/09 15:00,室外集會,臺北市南港區經貿段12地號(南港展覽館北側停車場),臺北市政府警察局南港分局
2016/01/09 08:00,2016/01/09 17:30,室外集會,臺北市士林區至善路二段故宮博物院前U型車道之沿邊。,臺北市政府警察局士林分局
2016/01/09 08:00,2016/01/09 18:30,室外集會,臺北市信義區忠孝東路4段與逸仙路口(國父紀念館側人行道),臺北市政府警察局信義分局
2016/01/09 08:00,2016/01/09 22:00,室外集會,臺北市中山區八德路2段(174巷不含至安東街不含)由西向東車行方向單向道路及八德路2段218巷,臺北市政府警察局中山分局
2016/01/09 08:00,2016/01/09 18:00,遊行,臺北市中正區愛國東路【中山南路（不含）至杭州南路2段（不含）間】（集合後出發）→（右轉）中山南路→景福門→中山南路→（左轉）青島西路→（左轉）公園路→公園路【常德街（不含）至襄陽路（不含）間】（集會後解散）,臺北市政府警察局中正第一分局
2016/01/09 07:00,2016/01/09 18:00,遊行,宜蘭縣宜蘭市等10鄉鎮市,宜蘭縣政府警察局
2016/01/09 07:00,2016/01/09 11:00,室外集會,屏東縣枋山鄉楓港村舊庄路1號,屏東縣政府警察局枋寮分局
2016/01/09 07:00,2016/01/09 16:30,遊行,澎湖縣馬公市澎湖縣馬公市、湖西鄉、白沙鄉、西嶼鄉,澎湖縣政府警察局
2016/01/09 07:00,2016/01/09 22:00,室外集會,高雄市前鎮區時代大道〈中山路至中華五路〉部分道路,高雄市政府警察局前鎮分局
2016/01/09 07:00,2016/01/09 22:00,室外集會,臺北市中正區濟南路1段【中山南路（不含）至林森南路（不含）間】全線道路,臺北市政府警察局中正第一分局
2016/01/09 07:00,2016/01/09 22:00,室外集會,臺北市中正區館前路【漢口街（不含）至襄陽路（不含）間】西側2線道路及青島東路【中山南路（不含）至林森南路（不含）間】全線道路,臺北市政府警察局中正第一分局
2016/01/09 07:00,2016/01/09 22:00,遊行,臺北市中正區中山南路、信義路口（集合後出發）→信義路南側慢車道→（左轉）林森南路→（左轉）仁愛路北側慢車道（104年12月31日、105年1月1日、1月3日、1月8日集會後再出發；另1月9日、1月10日使用仁愛路南側慢車道）→凱達格蘭大道（105年1月2日、1月9日集會後再出發）→（右轉）公園路→（右轉）常德街→（右轉）中山南路→中山南路（國家圖書館前）（集合後解散）,臺北市政府警察局中正第一分局
2016/01/08 19:00,2016/01/08 22:00,室外集會,新竹縣關西鎮太和宮,新竹縣政府警察局新埔分局
2016/01/08 19:00,2016/01/08 21:00,室外集會,桃園市平鎮區龍福路,桃園市政府警察局平鎮分局
2016/01/08 19:00,2016/01/08 21:00,遊行,屏東縣屏東市屏東市街區,屏東縣政府警察局屏東分局
2016/01/08 19:00,2016/01/08 21:00,室外集會,臺中市新社區週三夜市場地,臺中市政府警察局東勢分局
2016/01/08 19:00,2016/01/08 21:00,遊行,高雄市路竹區大社路大社國小出發,高雄市政府警察局湖內分局
2016/01/08 19:00,2016/01/08 21:00,室外集會,臺中市豐原區市政路1號(田心公園),臺中市政府警察局豐原分局
2016/01/08 19:00,2016/01/08 21:00,室外集會,屏東縣屏東市廣興宮(廣興里廣興96號),屏東縣政府警察局屏東分局
2016/01/08 18:30,2016/01/08 20:30,室外集會,臺中市大雅區中清南路215號(大雅公園),臺中市政府警察局豐原分局
